hour,fine_prob
5:00,0.0
6:00,11.126470588235295
7:00,15.829411764705885
8:00,16.517647058823528
9:00,15.791176470588237
10:00,12.655882352941175
11:00,12.655882352941175
12:00,12.732352941176472
13:00,11.011764705882353
14:00,9.979411764705883
15:00,12.005882352941176
16:00,9.673529411764708
17:00,5.047058823529412
18:00,1.6823529411764708
19:00,0.0
20:00,0.0
